"cid","name","parent_cid","level"
"126198682","速食饭/粥","126198074","三级类目"
"126198683","其他方便食品","126198074","三级类目"
"126198684","粉丝类","126198075","三级类目"
"126198685","南北货菌菇类","126198075","三级类目"
"126198686","木耳","126198075","三级类目"
"126198687","枸杞","126198075","三级类目"
"126198688","银耳","126198075","三级类目"
"126198689","干制蔬菜类","126198075","三级类目"
"126198690","腐竹、腐皮","126198075","三级类目"
"126198691","干货核桃","126198075","三级类目"
"126198692","干货枣类","126198075","三级类目"
"126198693","其他南北干货","126198075","三级类目"
"126198694","白酒<45°","126198076","三级类目"
"126198695","白酒>45°","126198076","三级类目"
"126198696","黄酒A","126198077","三级类目"
"126198697","国产啤酒","126198078","三级类目"
"126198698","进口啤酒","126198078","三级类目"
"126198699","红葡萄酒","126198079","三级类目"
"126198700","白葡萄酒","126198079","三级类目"
"126198701","桃红葡萄酒","126198079","三级类目"
"126198702","气泡葡萄酒","126198079","三级类目"
"126198703","波特雪莉酒","126198079","三级类目"
"126198704","威士忌","126198080","三级类目"
"126198705","白兰地","126198080","三级类目"
"126198706","伏特加","126198080","三级类目"
"126198707","朗姆酒","126198080","三级类目"
"126198708","力娇酒","126198080","三级类目"
"126198709","龙舍兰","126198080","三级类目"
"126198710","金酒","126198080","三级类目"
"126198711","清酒","126198081","三级类目"
"126198712","烧酒","126198081","三级类目"
"126198713","米酒","126198081","三级类目"
"126198714","滋补酒","126198082","三级类目"
"126198715","果酒","126198082","三级类目"
"126198716","预调酒A","126198083","三级类目"
"126198717","可乐","126198084","三级类目"
"126198718","橙味汽水","126198084","三级类目"
"126198719","柠檬汽水","126198084","三级类目"
"126198720","盐汽水","126198084","三级类目"
"126198721","果味汽水","126198084","三级类目"
"126198722","其他口味汽水","126198084","三级类目"
"126198723","果味饮料（含量小于29%）","126198085","三级类目"
"126198724","果汁饮料（含量29%-90%）（橙汁/苹果汁/葡萄汁）","126198085","三级类目"
"126198725","纯果蔬汁","126198085","三级类目"
"126198726","浓缩果蔬汁","126198085","三级类目"
"126198727","椰子水","126198085","三级类目"
"126198728","植物蛋白饮","126198085","三级类目"
"126198729","运动饮料","126198086","三级类目"
"126198730","功能性饮料","126198086","三级类目"
"126198731","其他饮料","126198086","三级类目"
"126198732","红茶饮料","126198087","三级类目"
"126198733","绿茶饮料","126198087","三级类目"
"126198734","乌龙茶饮料","126198087","三级类目"
"126198735","凉茶饮料","126198087","三级类目"
"126198736","奶茶饮料","126198087","三级类目"
"126198737","菊花茶饮料","126198087","三级类目"
"126198738","柠檬茶饮料","126198087","三级类目"
"126198739","花茶饮料","126198087","三级类目"
"126198740","其它茶饮料","126198087","三级类目"
"126198741","饮用水","126198088","三级类目"
"126198742","矿泉水","126198088","三级类目"
"126198743","口味水","126198088","三级类目"
"126198744","气泡水/苏打水","126198088","三级类目"
"126198745","其他水","126198088","三级类目"
"126198746","进口咖啡饮料","126198089","三级类目"
"126198747","国产咖啡饮料","126198089","三级类目"
"126198748","常温奶A","126198090","三级类目"
"126198749","口味奶","126198090","三级类目"
"126198750","酸奶","126198091","三级类目"
"126198751","乳饮料/乳酸饮料","126198092","三级类目"
"126198752","豆奶","126198093","三级类目"
"126198753","谷物麦片","126198094","三级类目"
"126198754","养身粉","126198094","三级类目"
"126198755","成人奶粉、豆奶粉","126198094","三级类目"
"126198756","可可粉、奶茶、果味冲饮","126198094","三级类目"
"126198757","柚子茶/果味茶","126198094","三级类目"
"126198758","其他早餐食品","126198094","三级类目"
"126198759","绿茶","126198095","三级类目"
"126198760","红茶","126198095","三级类目"
"126198761","乌龙茶","126198095","三级类目"
"126198762","普洱茶","126198095","三级类目"
"126198763","花果茶","126198095","三级类目"
"126198764","袋泡茶","126198095","三级类目"
"126198765","养生茶","126198095","三级类目"
"126198766","其他茶","126198095","三级类目"
"126198767","速溶咖啡","126198096","三级类目"
"126198768","咖啡豆","126198096","三级类目"
"126198769","咖啡粉","126198096","三级类目"
"126198770","咖啡伴侣、附件","126198096","三级类目"
"126198771","咖啡胶囊","126198096","三级类目"
"126198772","进口蜂蜜/蜂王浆","126198097","三级类目"
"126198773","国产蜂蜜/蜂王浆","126198097","三级类目"
"126198774","卷烟","126198098","三级类目"
"126198775","烟配件","126198099","三级类目"
"126198776","花生","126198100","三级类目"
"126198777","瓜子","126198100","三级类目"
"126198778","豆类","126198100","三级类目"
"126198779","开心果","126198100","三级类目"
"126198780","松子","126198100","三级类目"
"126198781","杏仁/巴旦木","126198100","三级类目"
"126198782","腰果","126198100","三级类目"
"126198783","核桃","126198100","三级类目"
"126198784","夏威夷果","126198100","三级类目"
"126198785","碧根果/长寿果","126198100","三级类目"
"126198786","板栗","126198100","三级类目"
"126198787","其他坚果","126198100","三级类目"
"126198788","坚果礼盒","126198100","三级类目"
"126198789","薯片","126198101","三级类目"
"126198790","虾片/虾条","126198101","三级类目"
"126198791","米饼","126198101","三级类目"
"126198792","玉米片","126198101","三级类目"
"126198793","爆米花","126198101","三级类目"
"126198794","米卷","126198101","三级类目"
"126198795","其它膨化食品","126198101","三级类目"
"126198796","牛肉类（食品）","126198102","三级类目"
"126198797","猪肉类（食品）","126198102","三级类目"
"126198798","鸭肉类（食品）","126198102","三级类目"
"126198799","鸡肉类（食品）","126198102","三级类目"
"126198800","豆制品/蛋制品","126198102","三级类目"
"126198801","其他肉制零食","126198102","三级类目"
"126198802","即食笋","126198102","三级类目"
"126198803","鱼类","126198102","三级类目"
"126198804","海苔类","126198102","三级类目"
"126198805","其他海味零食","126198102","三级类目"
"126198806","果冻布丁","126198103","三级类目"
"126198807","即食枣类","126198104","三级类目"
"126198808","梅类制品","126198104","三级类目"
"126198809","橄榄类","126198104","三级类目"
"126198810","加应子","126198104","三级类目"
"126198811","山楂类","126198104","三级类目"
"126198812","葡萄干","126198104","三级类目"
"126198813","芒果干","126198104","三级类目"
"126198814","杏干","126198104","三级类目"
"126198815","蔬果干","126198104","三级类目"
"126198816","其他蜜饯果干","126198104","三级类目"
"126198817","软糖","126198105","三级类目"
"126198818","硬糖","126198105","三级类目"
"126198819","口香糖","126198105","三级类目"
"126198820","棒棒糖","126198105","三级类目"
"126198821","薄荷糖","126198105","三级类目"
"126198822","牛轧糖","126198105","三级类目"
"126198823","棉花糖","126198105","三级类目"
"126198824","其他糖","126198105","三级类目"
"126198825","牛奶巧克力","126198106","三级类目"
"126198826","黑巧克力","126198106","三级类目"
"126198827","松露巧克力","126198106","三级类目"
"126198828","夹心巧克力","126198106","三级类目"
"126198829","果仁巧克力","126198106","三级类目"
"126198830","白巧克力","126198106","三级类目"
"126198831","其他巧克力","126198106","三级类目"
"126198832","苏打饼干","126198107","三级类目"
"126198833","咸味饼干","126198107","三级类目"
"126198834","粗粮饼干","126198107","三级类目"
"126198835","夹心饼干","126198107","三级类目"
"126198836","威化饼干","126198107","三级类目"
"126198837","曲奇","126198107","三级类目"
"126198838","甜味饼干","126198107","三级类目"
"126198839","其他饼干（小饼干）","126198107","三级类目"
"126198840","沙琪玛","126198108","三级类目"
"126198841","凤梨酥","126198108","三级类目"
"126198842","其他传统糕点","126198108","三级类目"
"126198843","派","126198108","三级类目"
"126198844","蛋糕","126198108","三级类目"
"126198845","蛋卷","126198108","三级类目"
"126198846","其他西式糕点（面包/涂层面包）","126198108","三级类目"
"126198847","消化系统类/补肝脏","126198109","三级类目"
"126198848","心脑血管类/补脑","126198109","三级类目"
"126198849","美容/补血类/减肥","126198109","三级类目"
"126198850","蛋白粉/氨基酸","126198109","三级类目"
"126198851","其它现代保健品","126198109","三级类目"
"126198852","参类/灵芝类/虫草类","126198110","三级类目"
"126198853","燕窝/鸡精","126198110","三级类目"
"126198854","冻干粉/蜂胶","126198110","三级类目"
"126198855","其它传统保健品","126198110","三级类目"
"126198856","维他命/矿物质/泡腾/鱼油/卵磷脂","126198111","三级类目"
"126198857","补钙类","126198111","三级类目"
"126198858","无糖饼干/小吃类","126198112","三级类目"
"126198859","无糖饮料类","126198112","三级类目"
"126198860","无糖冲饮/奶粉","126198112","三级类目"
"126198861","其他无糖食品","126198112","三级类目"
"126198862","急救药用品","126198113","三级类目"
"126198863","特殊护理品","126198113","三级类目"
"126198864","避孕套","126198114","三级类目"
"126198865","润滑剂","126198114","三级类目"
"126198866","情趣用品","126198114","三级类目"
"126198867","狗粮","126198115","三级类目"
"126198868","狗玩具","126198115","三级类目"
"126198869","狗美容工具","126198115","三级类目"
"126198870","狗用品","126198115","三级类目"
"126198871","猫粮","126198116","三级类目"
"126198872","猫玩具","126198116","三级类目"
"126198873","猫美容工具","126198116","三级类目"
"126198874","猫用品","126198116","三级类目"
"126198875","猫砂","126198116","三级类目"
"126198876","果/菜/肉/混合泥","126198117","三级类目"
"126198877","果/菜/肉/混合粉","126198117","三级类目"
"126198878","婴儿米粉","126198118","三级类目"
"126198879","婴儿汤粥","126198118","三级类目"
